Conflict,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
2_7099_7138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25904184579849243,0.0,0.7394901514053345,0.0,0.0
1_7099_1061,0.0,0.0,0.0,0.0,0.5203431248664856,0.0,0.0,0.0,0.4781670570373535,0.0,0.0,0.0
2_7121_7138,0.0,0.0,0.09617443382740021,0.0,0.0,0.0,0.554484486579895,0.0,0.0,0.0,0.16652287542819977,0.1813400536775589
2_7171_7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9962224960327148,0.0,0.0
2_7171_7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963479042053223,0.0,0.0
1_7171_7274,0.0,0.0,0.0,0.0,0.9560725688934326,0.0,0.0,0.0,0.041849285364151,0.0,0.0,0.0
2_7180_7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8582211136817932,0.13945980370044708,0.0
2_7180_7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539443254470825,0.04190971702337265,0.0
1_7180_7274,0.0,0.09229116886854172,0.0,0.0,0.24477791786193848,0.0,0.0,0.0,0.6615488529205322,0.0,0.0,0.0
2_7195_7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978052377700806,0.0,0.0
1_7195_7274,0.17971423268318176,0.0,0.0,0.0,0.41770339012145996,0.0,0.0,0.0,0.40078669786453247,0.0,0.0,0.0
1_7195_7310,0.0,0.0,0.0,0.0,0.9970366358757019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_7233_7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0
1_7233_7274,0.0,0.0,0.0,0.545993447303772,0.04066398739814758,0.0,0.0,0.0,0.4120214283466339,0.0,0.0,0.0
1_7233_7310,0.0,0.0912393182516098,0.0,0.0,0.815660297870636,0.0,0.0,0.0,0.09038303047418594,0.0,0.0,0.0
2_7257_7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23559865355491638,0.0,0.32374513149261475,0.20008045434951782,0.23951074481010437
2_7257_7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5433997511863708,0.45358091592788696,0.0
1_7257_7274,0.0,0.0,0.0,0.0,0.8870049715042114,0.0,0.0,0.0,0.11114729195833206,0.0,0.0,0.0
1_7257_7310,0.0,0.0,0.0,0.40014970302581787,0.0,0.0,0.0,0.0,0.5981587767601013,0.0,0.0,0.0
2_7391_8031,0.0,0.0,0.06665416061878204,0.0,0.0,0.0,0.0,0.5369774699211121,0.0,0.0,0.0,0.39406782388687134
2_7391_8042,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.0019531247671693563,0.978515625,0.0019531247671693563
2_7400_8031,0.0,0.0,0.370849609375,0.0,0.0,0.0,0.0,0.256079763174057,0.0,0.0,0.0,0.37191855907440186
2_7400_8042,0.0,0.0,0.2295076996088028,0.0,0.0,0.0,0.0,0.0,0.0,0.01838650368154049,0.22187909483909607,0.5286305546760559
2_7400_8051,0.25648194551467896,0.0,0.05880993232131004,0.0,0.0,0.0,0.0,0.05281060189008713,0.0,0.14010511338710785,0.07334212213754654,0.41745227575302124
2_8015_8031,0.0,0.0,0.0,0.0,0.0,0.0,0.5921801924705505,0.0,0.0,0.0,0.24496494233608246,0.16133250296115875
2_8015_8042,0.0,0.0,0.0,0.0,0.0,0.0,0.3801044225692749,0.0,0.0,0.3084685504436493,0.3092902600765228,0.0
2_8015_8051,0.3178521692752838,0.0,0.05191108211874962,0.0,0.0,0.0,0.0,0.0,0.0,0.19188432395458221,0.1723623275756836,0.2644386887550354
2_8101_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6323208212852478,0.0,0.36147570610046387,0.0,0.0
2_8121_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5443657040596008,0.45433759689331055,0.0
2_8129_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09869913756847382,0.0,0.2612614035606384,0.24290242791175842,0.39582809805870056
2_8137_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7865692973136902,0.0,0.21187113225460052,0.0,0.0
2_8147_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7694562077522278,0.0,0.21379469335079193,0.015300299040973186,0.0
2_8156_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597539782524109,0.0,0.0,0.8382508158683777,0.0
2_8165_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15822246670722961,0.13926661014556885,0.7010850310325623
2_8183_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820857584476471,0.17621159553527832,0.0
2_8192_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034192621707916,0.6944124698638916,0.0
2_8200_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950271248817444,0.0,0.0
2_8210_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9419142603874207,0.05285559594631195,0.0
2_8220_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965752959251404,0.0
2_8236_8273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982844591140747,0.0,0.0,0.0,0.0
1_8354_8376,0.0,0.0,0.3533115088939667,0.13518010079860687,0.08458621799945831,0.0,0.0,0.0,0.4257647395133972,0.0,0.0,0.0
1_8368_8376,0.0,0.0,0.0,0.0,0.5567519664764404,0.0,0.0,0.0,0.4418219029903412,0.0,0.0,0.0
2_8403_8459,0.0,0.0,0.13976289331912994,0.0,0.0,0.0,0.0,0.0,0.0,0.05187219753861427,0.15906640887260437,0.6471998691558838
2_8403_8468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05222868546843529,0.0,0.9451479911804199
1_8403_8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,0.0,0.0
1_8403_8442,0.0,0.0,0.0,0.0,0.0,0.0,0.02455216459929943,0.0,0.9737563133239746,0.0,0.0,0.0
1_8403_8447,0.0,0.0,0.0,0.0,0.0,0.0,0.09066101908683777,0.0,0.9074203372001648,0.0,0.0,0.0
2_8421_4708,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.987938642501831,0.0010964912362396717,0.0010964912362396717
2_9887_4708,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.0032051282469183207,0.9647436141967773,0.0032051282469183207
2_9887_4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07781548798084259,0.0,0.9205483794212341,0.0,0.0
1_9887_4820,0.0,0.0,0.0,0.0,0.9960881471633911,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_9939_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105103492736816,0.0,0.3866422772407532,0.0,0.0
2_9939_4861,0.0,0.0,0.0,0.0,0.0,0.44781312346458435,0.0,0.0,0.0,0.19765149056911469,0.35006219148635864,0.0
1_9939_4820,0.0,0.0,0.2536029815673828,0.0,0.0,0.0,0.0,0.0,0.7428408265113831,0.0,0.0,0.0
2_9957_4848,0.10776377469301224,0.0,0.2506917417049408,0.0,0.0,0.0,0.0,0.33063650131225586,0.0,0.0,0.0,0.31009262800216675
2_9957_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07248502224683762,0.0,0.2722478210926056,0.19679699838161469,0.45540735125541687
2_9980_58,0.313245952129364,0.0,0.0,0.0,0.0,0.0,0.0,0.4326227009296417,0.0,0.09598173201084137,0.06510055810213089,0.09086968004703522
2_4_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5839517712593079,0.0,0.41342490911483765,0.0,0.0
2_38_4848,0.0,0.0,0.0,0.0,0.0,0.4056456387042999,0.39004987478256226,0.0,0.0,0.0,0.20290082693099976,0.0
2_38_58,0.5284938216209412,0.0,0.0,0.0,0.0,0.0,0.0,0.29199090600013733,0.0,0.1757839173078537,0.0,0.0
2_427_6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19864900410175323,0.798503577709198,0.0
2_427_6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36942949891090393,0.0,0.6281963586807251,0.0,0.0
2_427_552,0.23540395498275757,0.0,0.0,0.0,0.0,0.0,0.0,0.7626773715019226,0.0,0.0,0.0,0.0
2_427_561,0.1645510494709015,0.0,0.0,0.0,0.0,0.0,0.0,0.5479310750961304,0.0,0.2861357629299164,0.0,0.0
2_427_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998107373714447,0.0,0.0
2_443_6234,0.4294256567955017,0.0,0.0,0.0,0.0,0.0,0.0,0.1743731051683426,0.0,0.0,0.0,0.39384031295776367
2_443_6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7864619493484497,0.21091468632221222,0.0
2_443_552,0.21321120858192444,0.0,0.20664142072200775,0.0,0.0,0.0,0.0,0.36847320199012756,0.0,0.21029767394065857,0.0,0.0
2_443_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38122206926345825,0.0,0.2502140998840332,0.07349973171949387,0.2938896119594574
2_443_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5784671306610107,0.420086145401001,0.0
2_450_6234,0.39375385642051697,0.0,0.030284175649285316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18791042268276215,0.385952889919281
2_450_6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20938073098659515,0.0,0.4502085745334625,0.33888834714889526,0.0
2_450_552,0.3452838063240051,0.0,0.040324658155441284,0.0,0.0,0.0,0.0,0.17118260264396667,0.0,0.0,0.0,0.44183245301246643
2_450_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6597434282302856,0.0,0.0,0.0,0.3385651111602783
2_450_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5903906226158142,0.40757355093955994,0.0
2_509_6234,0.20650313794612885,0.0,0.0,0.0,0.0,0.0,0.06257782876491547,0.41674408316612244,0.0,0.0,0.13702909648418427,0.1749664843082428
2_509_6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363468170166016,0.36109697818756104
2_509_552,0.0,0.0,0.36742687225341797,0.0,0.0,0.0,0.0,0.10335660725831985,0.0,0.0,0.0,0.5276679992675781
2_509_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11387436836957932,0.8846576809883118
2_509_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9723732471466064,0.02618001028895378
2_522_6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47625917196273804,0.0,0.0,0.33705413341522217,0.18279395997524261
2_522_6259,0.5820618867874146,0.0,0.0,0.0,0.0,0.15858681499958038,0.0,0.0,0.0,0.08358495682477951,0.03781299665570259,0.13684435188770294
2_522_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8300834894180298,0.16659648716449738,0.0
2_522_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3476787209510803,0.0,0.49828585982322693,0.0,0.15131796896457672
2_522_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575694918632507,0.24058279395103455,0.0
2_531_6234,0.0,0.0,0.33397388458251953,0.0,0.0,0.0,0.0,0.0,0.0,0.15764544904232025,0.0,0.5060197710990906
2_531_6259,0.0,0.0,0.2323225736618042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11189381033182144,0.6544224619865417
2_531_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974489808082581,0.0
2_531_561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9976149201393127,0.0
2_531_569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06402583420276642,0.9288920164108276,0.0
1_673_712,0.0,0.0,0.0,0.0971936509013176,0.08270096033811569,0.0,0.0,0.0,0.817804753780365,0.0,0.0,0.0
1_673_727,0.0,0.0,0.0,0.6245710849761963,0.3712829649448395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_691_727,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.987938642501831,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499,0.0010964911198243499
2_753_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9901079535484314,0.0,0.0
2_809_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6828784942626953,0.31091803312301636,0.0
2_820_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996465265750885,0.0,0.0
2_839_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881629467010498,0.12520098686218262,0.5842750668525696
2_852_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,0.0,0.0,0.0
2_926_934,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.987938642501831,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717,0.0010964912362396717
2_973_6886,0.0,0.0,0.0,0.0,0.0,0.0,0.5773872137069702,0.0,0.0,0.0,0.10734925419092178,0.312902569770813
2_973_6895,0.0,0.0,0.2622024714946747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7356292605400085
1_981_1061,0.0,0.045557569712400436,0.0,0.0,0.9521758556365967,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_990_1061,0.0,0.0,0.0,0.0,0.4162193238735199,0.0,0.0,0.0,0.5814615488052368,0.0,0.0,0.0
1_998_1061,0.0,0.0,0.0,0.0,0.9962224960327148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1018_1061,0.0,0.0,0.20468944311141968,0.08663575351238251,0.16282664239406586,0.0,0.0,0.0,0.544219434261322,0.0,0.0,0.0
1_1024_1061,0.0,0.0,0.0,0.0,0.997188150882721,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1031_1061,0.0,0.0,0.0,0.0,0.0,0.0,0.14935557544231415,0.0,0.8480881452560425,0.0,0.0,0.0
2_1570_8051,0.0,0.0,0.0,0.0,0.0,0.0,0.5349025130271912,0.0,0.0,0.05589554086327553,0.12211532145738602,0.28545793890953064
2_1610_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937516212463379,0.0,0.0,0.0,0.6036250591278076
2_1627_1683,0.9962224960327148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1637_1683,0.4724554121494293,0.0,0.5249212980270386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1652_1683,0.0,0.0,0.5553697347640991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44200700521469116
2_1663_1683,0.05272822827100754,0.0,0.571030855178833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37387996912002563
2_1837_4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372801303863525,0.0,0.0,0.2611842751502991,0.0
2_1845_4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521709084510803,0.0,0.1661781519651413,0.04240771010518074,0.33797580003738403
2_1856_4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7108123898506165,0.0,0.06967031210660934,0.0,0.21788452565670013
2_1863_4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166300415992737,0.0,0.0,0.2815222144126892,0.0
2_1873_4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510995090007782,0.4874206483364105
2_1895_8615,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.0012315271887928247,0.9864532351493835,0.0012315271887928247,0.0012315271887928247
2_1988_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5190021395683289,0.0,0.13745149970054626,0.3424088656902313,0.0
2_1988_4861,0.0,0.0,0.0,0.0,0.0,0.3974868059158325,0.5958994626998901,0.0,0.0,0.0,0.0,0.0
2_1988_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966787099838257,0.0,0.0
1_1988_4820,0.48786407709121704,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343,0.48786407709121704,0.0024271844886243343,0.0024271844886243343,0.0024271844886243343
2_1997_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2559719383716583,0.0,0.570212185382843,0.0,0.172267347574234
2_1997_4861,0.0,0.0,0.0,0.0,0.0,0.14275528490543365,0.698944628238678,0.0,0.0,0.0,0.0,0.1570165604352951
2_1997_58,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.0010964913526549935,0.987938642501831,0.0010964913526549935,0.0010964913526549935
1_1997_4820,0.0,0.32112830877304077,0.0,0.0,0.0,0.0,0.0,0.0,0.6733528971672058,0.0,0.0,0.0
2_2067_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4176197052001953,0.0,0.5800611972808838
2_2067_4861,0.0,0.0,0.0,0.0,0.0,0.0,0.9310477375984192,0.0,0.0,0.0,0.06760311871767044,0.0
1_2067_4820,0.0,0.9028216600418091,0.0,0.0,0.0,0.0,0.0,0.0,0.08955635130405426,0.0,0.0,0.0
2_2074_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995242178440094,0.0,0.0
2_2074_4861,0.0,0.0,0.0,0.0,0.0,0.0,0.8451332449913025,0.0,0.0,0.0,0.15376929938793182,0.0
1_2074_4820,0.0,0.3360549509525299,0.0,0.0,0.0,0.0,0.0,0.0,0.6594241857528687,0.0,0.0,0.0
2_2083_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7463155388832092,0.0,0.25199297070503235,0.0,0.0
2_2083_4861,0.0,0.0,0.0,0.0,0.0,0.0,0.6118802428245544,0.06444208323955536,0.0,0.0,0.0,0.3222288489341736
1_2083_4820,0.0,0.49822190403938293,0.0,0.0,0.14243069291114807,0.0,0.0,0.0,0.35614681243896484,0.0,0.0,0.0
2_2094_4848,0.1238127201795578,0.0,0.0,0.0,0.0,0.0,0.0,0.27318501472473145,0.0,0.0,0.0,0.6018502116203308
2_2114_4848,0.0,0.0,0.0,0.0,0.0,0.0,0.8776652216911316,0.0,0.0,0.0,0.12061420828104019,0.0
2_2114_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10494153201580048,0.3849771022796631,0.5077204704284668
2_2121_4848,0.0,0.0,0.0,0.0,0.0,0.04484505206346512,0.5514004826545715,0.059737540781497955,0.0,0.0,0.1590835452079773,0.18389049172401428
2_2121_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3475055396556854,0.0,0.20376908779144287,0.18403755128383636,0.2625892162322998
2_2265_5683,0.24923692643642426,0.0,0.08569932729005814,0.0,0.0,0.0,0.0,0.10689085721969604,0.0,0.0,0.19641071557998657,0.359272837638855
2_2276_5683,0.22843867540359497,0.0,0.24184781312942505,0.0,0.0,0.0,0.21165457367897034,0.1641615331172943,0.0,0.15178383886814117,0.0,0.0
2_2291_5683,0.0,0.0,0.0,0.0,0.0,0.0,0.5758368372917175,0.0,0.0,0.0,0.3649803698062897,0.05447571352124214
1_2445_6198,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2445_6206,0.0,0.0,0.0,0.0,0.9942468404769897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2460_6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3458697497844696,0.0,0.08402764797210693,0.07871594280004501,0.4903755187988281
2_2467_6224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4912472069263458,0.0,0.08309337496757507,0.1670154631137848,0.25754982233047485
2_2475_6224,0.0,0.0,0.0,0.0,0.0,0.0,0.22332686185836792,0.0,0.0,0.03521280735731125,0.1266518384218216,0.6138685941696167
2_2475_6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9950271248817444,0.0
2_2488_6234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8472385406494141,0.0,0.14974209666252136,0.0,0.0
2_2488_552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922096729278564,0.0,0.0
2_2519_6259,0.31102749705314636,0.0,0.0,0.0,0.0,0.0,0.6873363852500916,0.0,0.0,0.0,0.0,0.0
2_2519_552,0.0,0.0,0.0,0.0,0.0,0.0,0.4215161204338074,0.0,0.0,0.0,0.5746554136276245,0.0
2_2519_561,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.6528159379959106,0.0,0.0,0.0,0.0
2_2519_569,0.0,0.0,0.0,0.0,0.0,0.0,0.029079865664243698,0.20267942547798157,0.0,0.0,0.0,0.7669386863708496
1_2547_727,0.0,0.0,0.0,0.7115732431411743,0.0,0.0,0.0,0.0,0.28487056493759155,0.0,0.0,0.0
1_2547_2620,0.0,0.0,0.0,0.0,0.5249235033988953,0.0,0.0,0.0,0.4724532663822174,0.0,0.0,0.0
1_2556_727,0.0,0.0,0.0,0.29515600204467773,0.0,0.0,0.0,0.0,0.701156735420227,0.0,0.0,0.0
1_2556_2620,0.0,0.0,0.0,0.0,0.6544660329818726,0.0,0.0,0.0,0.34268662333488464,0.0,0.0,0.0
1_2567_727,0.0,0.0,0.10864900052547455,0.0,0.06851007789373398,0.0,0.0,0.0,0.8196403980255127,0.0,0.0,0.0
1_2567_2620,0.0,0.0,0.0,0.0,0.48126861453056335,0.0,0.0,0.0,0.5152973532676697,0.0,0.0,0.0
1_2577_2620,0.0,0.0,0.3266059160232544,0.0,0.0,0.0,0.0,0.0,0.6707707643508911,0.0,0.0,0.0
1_2585_2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997114360332489,0.0,0.0,0.0
1_2592_2620,0.0,0.0,0.13546627759933472,0.17710475623607635,0.3591773509979248,0.0,0.0,0.0,0.3261529803276062,0.0,0.0,0.0
1_2604_727,0.0,0.8505661487579346,0.0,0.0,0.0,0.0,0.14235171675682068,0.0,0.0,0.0,0.0,0.0
1_2604_2620,0.0,0.0,0.682318925857544,0.3150577247142792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2653_934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1578495353460312,0.8392196893692017
2_2690_6886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44664767384529114,0.0,0.0,0.0,0.5499182343482971
2_2690_6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05917460471391678,0.9342116117477417,0.0
1_2690_6773,0.13496443629264832,0.0,0.0,0.1321864277124405,0.030006591230630875,0.0,0.0,0.0,0.7006874084472656,0.0,0.0,0.0
1_2690_6789,0.03144458308815956,0.0,0.8092614412307739,0.09366755932569504,0.06313576549291611,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2702_6886,0.44388407468795776,0.0,0.0473429411649704,0.0,0.0,0.0,0.0,0.24868862330913544,0.0,0.0,0.0,0.25845569372177124
2_2702_6895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3017507493495941,0.0,0.31220293045043945,0.0,0.3837457299232483
1_2702_6773,0.0,0.056791700422763824,0.0,0.0,0.6061177253723145,0.0,0.0,0.0,0.33319780230522156,0.0,0.0,0.0
1_2702_6789,0.11894587427377701,0.023979106917977333,0.0,0.14241088926792145,0.0,0.0,0.0,0.0,0.7127647995948792,0.0,0.0,0.0
2_2716_7138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16407671570777893,0.833928108215332
2_2823_8031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16586236655712128,0.0,0.0,0.0,0.8286188840866089
2_2823_8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476874113082886,0.0,0.0,0.40480953454971313,0.045742493122816086
2_2823_8051,0.42488840222358704,0.0,0.11659158766269684,0.0,0.0,0.0,0.0,0.21781261265277863,0.0,0.10577327758073807,0.13376976549625397,0.0
2_2832_8031,0.0,0.0,0.0,0.0,0.0,0.0,0.9965752959251404,0.0,0.0,0.0,0.0,0.0
2_2832_8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9311164617538452,0.06268010288476944,0.0
2_2832_8051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7608457803726196,0.0,0.23672229051589966,0.0,0.0
2_2851_8051,0.029796862974762917,0.0,0.0,0.0,0.0,0.0,0.301716148853302,0.34169551730155945,0.0,0.0,0.13302922248840332,0.1921389102935791
2_2860_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40898579359054565,0.0,0.1700187474489212,0.18864835798740387,0.22977642714977264
2_2869_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4221113622188568,0.0,0.3572307229042053,0.0,0.21676518023014069
2_2880_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2096116542816162,0.0,0.7873690128326416,0.0,0.0
2_2889_1683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6297686100006104,0.0,0.0,0.22326907515525818,0.14460137486457825
1_5778_5832,0.0,0.0,0.0,0.0,0.9947916269302368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_5789_5824,0.0,0.0,0.0,0.0,0.0,0.0,0.18135450780391693,0.0,0.8155322074890137,0.0,0.0,0.0
1_5789_5832,0.0,0.0,0.0,0.0,0.8797486424446106,0.0,0.0,0.0,0.1173204630613327,0.0,0.0,0.0
2_5934_6037,0.5800055265426636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859579503536224,0.26931148767471313
2_5934_7861,0.0,0.0,0.20222488045692444,0.0,0.0,0.0,0.0,0.0,0.0,0.26374468207359314,0.0,0.5313926339149475
2_5969_6037,0.3677724301815033,0.0,0.0,0.0,0.0,0.0,0.0,0.28761178255081177,0.0,0.34278351068496704,0.0,0.0
2_5969_7861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335452139377594,0.0,0.6627001166343689,0.0,0.0
2_5980_6037,0.0,0.0,0.0,0.0,0.0,0.0,0.2363588511943817,0.275583416223526,0.0,0.32827460765838623,0.0,0.15768446028232574
2_5980_7861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973158359527588,0.0,0.7005618810653687
