Ped_id,Time,Ped_x,Ped_y,Ped_vel,Vel_level,Conflict_user,Conflict_id,Angle,Angle_level,Distance,PET
6355,20178,351.043829193705,40.5507495750247,1.2181735300444,1,2,7624,3.87334637518186+0i,0,12.8655456371775,10.5613406627778
6355,20181,351.043829193705,40.5507495750247,1.1832424654386,1,2,7624,4.04670528101045+0i,0,13.4328891152145,11.3526090447027
6355,20184,351.043829193705,40.5507495750247,1.15257186773853,1,2,7624,4.29277597200446+0i,0,14.0027319688182,12.1491182986212
6370,19650,77.2214519883054,44.3712358088885,1.85841830403548,1,2,6167,2.82226668890805+0i,1,36.4436311015871,19.6100259142149
6370,19653,77.2214519883054,44.3712358088885,1.85423422220874,1,2,6167,3.06793257917972+0i,1,35.8949551932001,19.3583716465132
6370,19656,77.2214519883054,44.3712358088885,1.85148500222953,1,2,6167,3.25235797031295+0i,1,35.3488153355958,19.0921424116476
6370,19659,77.2214519883054,44.3712358088885,1.85061072634079,1,2,6167,3.35144914316183+0i,1,34.805170854425,18.8073971251886
6370,19662,77.2214519883054,44.3712358088885,1.85128545059352,1,2,6167,3.35318406005392+0i,1,34.2639619915912,18.5082003321564
6370,19665,77.2214519883054,44.3712358088885,1.85367498144388,1,2,6167,3.25804893908955+0i,1,33.7251755670105,18.193683307276
6370,19668,77.2214519883054,44.3712358088885,1.85923054557887,1,2,6167,3.07660148032509+0i,1,33.1888168467801,17.8508345431936
6370,19671,77.2214519883054,44.3712358088885,1.86845428711701,1,2,6167,2.82779651558439+0i,1,32.6548039040843,17.4769081209206
6370,19674,77.2214519883054,44.3712358088885,1.88161770434889,1,2,6167,2.55607492905718+0i,1,32.1230475722553,17.072037267725
6370,19677,77.2214519883054,44.3712358088885,1.89819229729986,1,2,6167,2.34741640248759+0i,1,31.5934799246881,16.6439827880606
6370,19680,77.2214519883054,44.3712358088885,1.91732126315275,1,2,6167,2.25495911722443+0i,0,31.0660919533342,16.2028620609207
6370,19683,77.2214519883054,44.3712358088885,1.93873698897752,1,2,6167,2.28311479448355+0i,0,30.5409363102813,15.7530064593178
6370,19686,77.2214519883054,44.3712358088885,1.96314698600291,1,2,6167,2.40499549849727+0i,1,30.0180478825788,15.2907795985758
6370,19689,77.2214519883054,44.3712358088885,1.98974500303929,1,2,6167,2.56279646655827+0i,1,29.4973152341009,14.8246710955647
6370,19692,77.2214519883054,44.3712358088885,2.017502396422,1,2,6167,2.67841041343722+0i,1,28.9785137788481,14.3635585416111
6370,19695,77.2214519883054,44.3712358088885,2.04635323139333,1,2,6167,2.71912369458863+0i,1,28.4613728716132,13.9083382257687
6370,19698,77.2214519883054,44.3712358088885,2.07538648012297,1,2,6167,2.67629484026127+0i,1,27.9593038707586,13.4718541045435
6370,19701,77.2214519883054,44.3712358088885,2.10397374638908,1,2,6167,2.55474390379378+0i,1,27.4655468488807,13.0541300223057
6370,19704,77.2214519883054,44.3712358088885,2.13110265631577,1,2,6167,2.36996891683957+0i,1,26.9810523535728,12.6606065989413
6370,19707,77.2214519883054,44.3712358088885,2.15719625483655,1,2,6167,2.14707331091648+0i,0,26.5066923015455,12.2875664382024
6370,19710,77.2214519883054,44.3712358088885,2.18252381590386,1,2,6167,1.91580241755095+0i,0,26.0431456920774,11.9325825919072
6370,19713,77.2214519883054,44.3712358088885,2.20632699999073,1,2,6167,1.70878636976733+0i,0,25.5909194892142,11.5988788104944
6370,19716,77.2214519883054,44.3712358088885,2.22841291084001,1,2,6167,1.55615020236008+0i,0,25.1505428409099,11.2863027846259
6370,19719,77.2214519883054,44.3712358088885,2.24824993827057,1,2,6167,1.47200805333855+0i,0,24.7225468593799,10.9963516237867
6370,19722,77.2214519883054,44.3712358088885,2.26642446573629,1,2,6167,1.43376905271983+0i,0,24.3074393946276,10.7250163250999
6370,19725,77.2214519883054,44.3712358088885,2.28320652495065,1,2,6167,1.39050851896322+0i,0,23.9055773747531,10.4701774077445
6370,19728,77.2214519883054,44.3712358088885,2.29884541905349,1,2,6167,1.32240717113667+0i,0,23.5171679500395,10.229991001188
6370,19731,77.2214519883054,44.3712358088885,2.31102561600654,1,2,6167,1.22295071451292+0i,0,23.1422717589401,10.0138534158397
6370,19734,77.2214519883054,44.3712358088885,2.31706586323558,1,2,6167,1.08979757379396+0i,0,22.7811795220183,9.83190848541801
